sce_name,target_year,bus,type,area_km2,oly_field,rel
clever,2040,LT6 0,offwind,222.8082093118262,31206.0,3.6414755005130344
clever,2040,LT6 0,onwind,340.00000009171555,47619.0,0.5247687842868672
clever,2040,LT6 0,solar,5.276294050199513,739.0,0.008143630627989212
clever,2040,LT6 0,solar rooftop,10.611764141146272,1486.0,0.016378595782312145
clever,2040,LU1 0,H2 Electrolysis,0.011950410101829767,2.0,0.00039035952152882583
clever,2040,LU1 0,H2 Store,5.216520574519824e-07,0.0,1.703973719866774e-08
clever,2040,LU1 0,grid,4.5270193391161255,634.0,0.14787485016087737
clever,2040,LU1 0,onwind,43.89801004147157,6148.0,1.4339262041921628
clever,2040,LU1 0,solar,9.152437975554431,1282.0,0.29896390822710334
clever,2040,LU1 0,solar rooftop,3.4502837047356096,483.0,0.11270333692674499
clever,2040,LV6 0,H2 Electrolysis,0.319110230352073,45.0,0.000494172324160452
clever,2040,LV6 0,H2 Store,6.364229892390823e-07,0.0,9.855610940283245e-10
clever,2040,LV6 0,grid,5.016834590567428e-06,0.0,7.769042085595269e-09
clever,2040,LV6 0,offwind,300.0000001543495,42017.0,1.0416814423496106
clever,2040,LV6 0,onwind,350.0000000244688,49020.0,0.5420080493108091
clever,2040,LV6 0,solar,0.1263076560894507,18.0,0.00019559933224365037
clever,2040,LV6 0,solar rooftop,11.723024359839444,1642.0,0.01815421018530132
clever,2040,NL1 0,H2 Electrolysis,4.752005711857486,666.0,0.013015239944723981
clever,2040,NL1 0,H2 Store,26.733575658981668,3744.0,0.07322043004154408
clever,2040,NL1 0,grid,94.23540747276283,13198.0,0.25810079236361544
clever,2040,NL1 0,offwind,4340.000002403034,607843.0,7.365471742412138
clever,2040,NL1 0,onwind,1080.0000000164814,151261.0,2.9580055228978157
clever,2040,NL1 0,solar,612.803818281323,85827.0,1.6784047026864446
clever,2040,NL1 0,solar rooftop,180.12768136121144,25228.0,0.49335062618991693
clever,2040,PL1 0,H2 Electrolysis,2.378292548287531,333.0,0.0007586686594969136
clever,2040,PL1 0,H2 Store,16.041635285029912,2247.0,0.005117236711099794
clever,2040,PL1 0,grid,447.85547104962734,62725.0,0.14286464048093278
clever,2040,PL1 0,offwind,1109.7542385016375,155428.0,3.553759662340662
clever,2040,PL1 0,onwind,3540.0000019858844,495798.0,1.1292500824002951
clever,2040,PL1 0,solar,140.31158757339657,19651.0,0.044759003316409064
clever,2040,PL1 0,solar rooftop,430.75599963131225,60330.0,0.13740995700711883
clever,2040,PT1 0,H2 Electrolysis,0.33881697467637495,47.0,0.0003853006209957543
clever,2040,PT1 0,H2 Store,1.352439783541972,189.0,0.001537986368468747
clever,2040,PT1 0,grid,1.392239467940057e-06,0.0,1.583246329628203e-09
clever,2040,PT1 0,offwind,510.00000016147516,71429.0,0.16391083868536588
clever,2040,PT1 0,onwind,1200.0000046608598,168067.0,1.3646327709299886
clever,2040,PT1 0,solar,36.55757804262466,5120.0,0.041573057357525006
clever,2040,PT1 0,solar rooftop,100.28894046361262,14046.0,0.11404797848910891
clever,2040,RO1 0,H2 Electrolysis,0.41404940308292165,58.0,0.00017517577434048818
clever,2040,RO1 0,H2 Store,6.041225733063787e-07,0.0,2.555918177578416e-10
clever,2040,RO1 0,grid,60.74381412583864,8508.0,0.025699456626815678
clever,2040,RO1 0,offwind,280.15204063645814,39237.0,0.9413195264218513
clever,2040,RO1 0,onwind,1500.0000006087457,210084.0,0.634619105017152
clever,2040,RO1 0,solar,49.43707755086616,6924.0,0.020915809264841205
clever,2040,RO1 0,solar rooftop,133.09752917692703,18641.0,0.056310823207984494
clever,2040,SE2 0,H2 Electrolysis,1.3541198446725502,190.0,0.00030451070631805257
clever,2040,SE2 0,H2 Store,6.187650686878761e-07,0.0,1.3914616852590832e-10
clever,2040,SE2 0,grid,1109.59386816204,155405.0,0.24952238448429864
clever,2040,SE2 0,offwind,1430.0000051309385,200280.0,0.8898584758380237
clever,2040,SE2 0,onwind,2651.93800660682,371420.0,0.5963604467363885
clever,2040,SE2 0,solar,50.52228292180534,7076.0,0.01136131053528699
clever,2040,SE2 0,solar rooftop,71.56294075492126,10023.0,0.016092875177342685
clever,2040,SI1 0,H2 Electrolysis,0.05281184131910263,7.0,0.00025922641987294976
clever,2040,SI1 0,H2 Store,5.594824058049932e-07,0.0,2.746214057608958e-09
clever,2040,SI1 0,grid,27.580792453136308,3863.0,0.13538005693998179
clever,2040,SI1 0,offwind,7.662608848276195e-07,0.0,4.014110327593563e-07
clever,2040,SI1 0,onwind,240.0000001575951,33613.0,1.1780377138234175
clever,2040,SI1 0,solar,9.511945737336866,1332.0,0.046689295012778
clever,2040,SI1 0,solar rooftop,25.684587328788556,3597.0,0.12607255215598154
clever,2040,SK1 0,H2 Electrolysis,0.1222124145217921,17.0,0.0002519342798820876
clever,2040,SK1 0,H2 Store,5.563435241102601e-07,0.0,1.1468720723849903e-09
clever,2040,SK1 0,grid,44.196469964021055,6190.0,0.09110863145356242
clever,2040,SK1 0,onwind,460.0000006841259,64426.0,0.9482651117857618
clever,2040,SK1 0,solar,22.213321326707295,3111.0,0.04579155999929554
clever,2040,SK1 0,solar rooftop,63.84607459073648,8942.0,0.13161522819309876
clever,2050,AT1 0,H2 Electrolysis,0.3363477286975594,47.0,0.0004004747055146842
clever,2050,AT1 0,H2 Store,0.00011656845456532735,0.0,1.3879302142197e-07
clever,2050,AT1 0,grid,44.4812831343281,6230.0,0.052961941598699415
clever,2050,AT1 0,onwind,1350.000079051342,189076.0,1.607386754762437
clever,2050,AT1 0,solar,355.2894546266693,49760.0,0.4230278000242687
clever,2050,AT1 0,solar rooftop,101.57802759684002,14227.0,0.12094456783201746
clever,2050,BE1 0,H2 Electrolysis,0.6701203444578353,94.0,0.002184581684962657
clever,2050,BE1 0,H2 Store,0.00011666142013214278,0.0,3.803143776639194e-07
clever,2050,BE1 0,grid,38.77876162056207,5431.0,0.1264181472812203
clever,2050,BE1 0,offwind,800.0002504340357,112045.0,9.820449848940559
clever,2050,BE1 0,onwind,1200.0000545869393,168067.0,3.911981128293835
clever,2050,BE1 0,solar,490.7060841425362,68726.0,1.5996940444851389
clever,2050,BE1 0,solar rooftop,132.1846425688946,18513.0,0.4309198363809889
clever,2050,BG1 0,H2 Electrolysis,0.3602160706169356,50.0,0.00031935271570343533
clever,2050,BG1 0,H2 Store,0.00011690575142663925,0.0,1.0364381893208274e-07
clever,2050,BG1 0,grid,3.315504450272899,464.0,0.002939389540028189
clever,2050,BG1 0,offwind,143.81276578580366,20142.0,0.40787424603920924
clever,2050,BG1 0,onwind,1000.0002065218007,140056.0,0.886558950881296
clever,2050,BG1 0,solar,181.5638205378114,25429.0,0.1609669970108079
clever,2050,BG1 0,solar rooftop,85.37807030759902,11958.0,0.0756926768079866
clever,2050,CZ1 0,H2 Electrolysis,0.34487798144088894,48.0,0.0004380055073964794
clever,2050,CZ1 0,H2 Store,0.00011670661675079565,0.0,1.4822094664579277e-07
clever,2050,CZ1 0,grid,6.488325701752267e-06,0.0,8.240370635655432e-09
clever,2050,CZ1 0,onwind,1100.0001138119176,154062.0,1.3970335420469695
clever,2050,CZ1 0,solar,199.23574492981155,27904.0,0.25303544513019266
clever,2050,CZ1 0,solar rooftop,122.4875077233655,17155.0,0.15556285369670195
clever,2050,DE1 0,H2 Electrolysis,13.341409344602608,1869.0,0.003746309892116119
clever,2050,DE1 0,H2 Store,66.92162183215969,9373.0,0.018791802829114197
clever,2050,DE1 0,grid,230.68495454746864,32309.0,0.06477706401634144
clever,2050,DE1 0,offwind,7000.000278652784,980392.0,12.306803495908376
clever,2050,DE1 0,onwind,16314.928376759563,2285004.0,4.581283430280723
clever,2050,DE1 0,solar,3740.5928419542615,523893.0,1.0503702872936176
clever,2050,DE1 0,solar rooftop,942.0749651457269,131943.0,0.26453762641412376
clever,2050,DK1 0,H2 Electrolysis,2.295244943820836,321.0,0.007256763025706893
clever,2050,DK1 0,H2 Store,12.855202071858585,1800.0,0.040643659986790454
clever,2050,DK1 0,grid,128.64900586454345,18018.0,0.4067432330327537
clever,2050,DK1 0,offwind,1540.2793726803288,215725.0,1.8902666923988058
clever,2050,DK1 0,onwind,1148.57860754166,160865.0,3.631404479842236
clever,2050,DK1 0,solar,51.94258047374102,7275.0,0.164224301400344
clever,2050,DK1 0,solar rooftop,0.413417565114251,58.0,0.0013070819777974206
clever,2050,DK2 0,H2 Electrolysis,0.16888002103306485,24.0,0.0022240730939013503
clever,2050,DK2 0,H2 Store,2.5051331272199335,351.0,0.03299146429997154
clever,2050,DK2 0,grid,31.721929021547858,4443.0,0.4177633825001697
clever,2050,DK2 0,offwind,129.72099219259923,18168.0,0.5933275809155879
clever,2050,DK2 0,onwind,211.64808188623547,29643.0,2.787309010382253
clever,2050,DK2 0,solar,128.68702162776353,18023.0,1.6947495659097136
clever,2050,DK2 0,solar rooftop,16.449440643763815,2304.0,0.21663165436460666
clever,2050,EE6 0,H2 Electrolysis,0.6357022263891884,89.0,0.0013970035863845286
clever,2050,EE6 0,H2 Store,0.00015350314038043241,0.0,3.373347280074886e-07
clever,2050,EE6 0,grid,1.2628349867880654e-05,0.0,2.7751751249565704e-08
clever,2050,EE6 0,offwind,150.00001033968883,21008.0,0.4167701383232319
clever,2050,EE6 0,onwind,420.00003293671335,58824.0,0.9229817482737503
clever,2050,EE6 0,solar,6.968846594098995,976.0,0.0153145659725276
clever,2050,EE6 0,solar rooftop,10.053229656215798,1408.0,0.022092730371975348
clever,2050,ES1 0,H2 Electrolysis,2.8000107304121933,392.0,0.0005664507301686745
clever,2050,ES1 0,H2 Store,12.28642007078361,1721.0,0.002485580338911734
clever,2050,ES1 0,grid,844.432381309343,118268.0,0.1708312521003569
clever,2050,ES1 0,offwind,1071.554239334074,150078.0,0.24362006721758211
clever,2050,ES1 0,onwind,8047.7589111572715,1127137.0,1.6280862290750602
clever,2050,ES1 0,solar,624.6835757923019,87491.0,0.12637539698993824
clever,2050,ES1 0,solar rooftop,429.47991150215677,60151.0,0.08688509898223172
clever,2050,ES4 0,H2 Electrolysis,0.0200155440941166,3.0,0.0005402623595749768
clever,2050,ES4 0,H2 Store,0.00011505857625135416,0.0,3.105677147850602e-06
clever,2050,ES4 0,grid,3.353480309225752e-05,0.0,9.051760852122321e-07
clever,2050,ES4 0,offwind,8.445810384117486,1183.0,0.007371516152153808
clever,2050,ES4 0,onwind,77.38613724431285,10838.0,2.0888174165744915
clever,2050,ES4 0,solar,6.339553212058603,888.0,0.17111810505339503
clever,2050,ES4 0,solar rooftop,3.45894382378764,484.0,0.09336429442485666
clever,2050,FI2 0,H2 Electrolysis,3.1280095083653428,438.0,0.0009439237278377336
clever,2050,FI2 0,H2 Store,0.00019101909947429925,0.0,5.7642874800023785e-08
clever,2050,FI2 0,grid,2.007222657208213e-05,0.0,6.057095057177321e-09
clever,2050,FI2 0,offwind,1550.0014172209853,217087.0,1.8399367074291968
clever,2050,FI2 0,onwind,1780.0001431568314,249300.0,0.5371417082291219
clever,2050,FI2 0,solar,20.909350292087073,2928.0,0.006309709680098142
clever,2050,FI2 0,solar rooftop,26.62933056727015,3730.0,0.008035799415461729
clever,2050,FR1 0,H2 Electrolysis,2.8575741236973085,400.0,0.0005304136252872429
clever,2050,FR1 0,H2 Store,0.0001178645827226292,0.0,2.187764093201876e-08
clever,2050,FR1 0,grid,984.2122891368406,137845.0,0.1826862876466281
clever,2050,FR1 0,offwind,3880.0000019104364,543417.0,1.220755993952344
clever,2050,FR1 0,onwind,6130.000495022437,858543.0,1.1378307770265403
clever,2050,FR1 0,solar,1363.9420009996768,191028.0,0.2531704831144417
clever,2050,FR1 0,solar rooftop,730.4873808501243,102309.0,0.13559069446008865
clever,2050,GB0 0,H2 Electrolysis,7.618546775628059,1067.0,0.0034068268495347624
clever,2050,GB0 0,H2 Store,49.82110252480906,6978.0,0.022278772416009913
clever,2050,GB0 0,grid,3048.299536240881,426933.0,1.3631246235452397
clever,2050,GB0 0,offwind,7265.776648113916,1017616.0,1.2653904164959855
clever,2050,GB0 0,onwind,5878.706798767487,823348.0,2.628813178210431
clever,2050,GB0 0,solar,691.6434314964669,96869.0,0.3092859415478578
clever,2050,GB0 0,solar rooftop,292.4248927320008,40956.0,0.1307652240475448
clever,2050,GB5 0,H2 Electrolysis,1.1569383763309906,162.0,0.00789427226588359
clever,2050,GB5 0,H2 Store,22.789566309022366,3192.0,0.15550270001015196
clever,2050,GB5 0,grid,36.107947981334675,5057.0,0.2463795636471034
clever,2050,GB5 0,offwind,734.2233931165487,102832.0,0.48457668604635473
clever,2050,GB5 0,onwind,591.2936569123415,82814.0,4.034642823033606
clever,2050,GB5 0,solar,28.27554266657741,3960.0,0.19293580093993726
clever,2050,GB5 0,solar rooftop,0.0018565744547285128,0.0,1.2668180542157243e-05
clever,2050,GR1 0,H2 Electrolysis,0.269860283560502,38.0,0.00022701875331646482
clever,2050,GR1 0,H2 Store,1.8409263681507013,258.0,0.0015486710512971126
clever,2050,GR1 0,grid,7.878159862420875e-07,0.0,6.627466653475237e-10
clever,2050,GR1 0,offwind,300.0002918104785,42017.0,0.06046420581835569
clever,2050,GR1 0,onwind,1233.900148407543,172815.0,1.0380129662380626
clever,2050,GR1 0,solar,173.64628207873582,24320.0,0.1460791560560104
clever,2050,GR1 0,solar rooftop,52.696736828740484,7380.0,0.04433089353077921
clever,2050,HR1 0,H2 Electrolysis,0.15707643833731913,22.0,0.0003049511003668729
clever,2050,HR1 0,H2 Store,0.00011648533633911221,0.0,2.2614678477069816e-07
clever,2050,HR1 0,grid,91.0028982672188,12746.0,0.17667470854901357
clever,2050,HR1 0,offwind,260.0000394746977,36415.0,0.4620571958576222
clever,2050,HR1 0,onwind,640.0000731620248,89636.0,1.2425079700783443
clever,2050,HR1 0,solar,43.40548404880612,6079.0,0.08426820892268322
clever,2050,HR1 0,solar rooftop,42.7350282090222,5985.0,0.08296657356442255
clever,2050,HU1 0,H2 Electrolysis,0.30268642255629546,42.0,0.00032476426483229066
clever,2050,HU1 0,H2 Store,0.00011692019445816486,0.0,1.254483127342529e-07
clever,2050,HU1 0,grid,58.3418917778454,8171.0,0.06259732905143138
clever,2050,HU1 0,onwind,900.0000978340307,126050.0,0.9656457916201949
clever,2050,HU1 0,solar,113.1861143453456,15852.0,0.12144187011808609
clever,2050,HU1 0,solar rooftop,115.58977470391248,16189.0,0.12402085262633292
clever,2050,IE5 0,H2 Electrolysis,4.301881075234785,603.0,0.006215143107433472
clever,2050,IE5 0,H2 Store,0.0001280651119202861,0.0,1.8502208306877054e-07
clever,2050,IE5 0,grid,550.631701227146,77119.0,0.7955252046174908
clever,2050,IE5 0,offwind,2200.000001701451,308123.0,0.5146360372825967
clever,2050,IE5 0,onwind,1750.0005550878006,245098.0,2.5283134744409654
clever,2050,IE5 0,solar,61.26297704838807,8580.0,0.08850969212866103
clever,2050,IE5 0,solar rooftop,73.90086486843225,10350.0,0.10676828180224428
clever,2050,IT1 0,H2 Electrolysis,0.000174689951925595,0.0,6.193079424599091e-08
clever,2050,IT1 0,H2 Store,0.00011663271837540791,0.0,4.1348439360350386e-08
clever,2050,IT1 0,grid,1590.301464826254,222731.0,0.5637910579379033
clever,2050,IT1 0,offwind,281.9500687398423,39489.0,0.06580959345235667
clever,2050,IT1 0,onwind,2583.821668427774,361880.0,0.9160122053493339
clever,2050,IT1 0,solar,1098.2819702374352,153821.0,0.3893611164987126
clever,2050,IT1 0,solar rooftop,631.2772893555685,88414.0,0.22379938564467847
clever,2050,IT3 0,H2 Electrolysis,1.3930451430304074,195.0,0.005109324789720127
clever,2050,IT3 0,H2 Store,0.00014392592721794176,0.0,5.278826113404949e-07
clever,2050,IT3 0,grid,390.873452721851,54744.0,1.4336214670622909
clever,2050,IT3 0,offwind,648.0499979215149,90763.0,0.4717566313047033
clever,2050,IT3 0,onwind,1586.1785822061236,222154.0,5.817687669014738
clever,2050,IT3 0,solar,111.87689468353861,15669.0,0.4103351526426697
clever,2050,IT3 0,solar rooftop,26.42910847161769,3702.0,0.09693504891771547
clever,2050,LT6 0,H2 Electrolysis,0.2886547578570543,40.0,0.0004455206068188391
clever,2050,LT6 0,H2 Store,0.0001343197919275823,0.0,2.07314217342613e-07
clever,2050,LT6 0,grid,32.725919468776546,4583.0,0.05051041461666824
clever,2050,LT6 0,offwind,222.8081213466309,31206.0,3.6414740628501026
clever,2050,LT6 0,onwind,400.0000238318188,56022.0,0.6173750769538784
clever,2050,LT6 0,solar,7.915430314614539,1109.0,0.012216972771138826
clever,2050,LT6 0,solar rooftop,10.917327217349147,1529.0,0.016850213323425924
clever,2050,LU1 0,H2 Electrolysis,0.07776984323185758,11.0,0.0025403478654436695
clever,2050,LU1 0,H2 Store,0.00011704427741864607,0.0,3.823245205939349e-06
clever,2050,LU1 0,grid,4.527019393142982,634.0,0.14787485192566183
clever,2050,LU1 0,onwind,65.84702030522342,9222.0,2.1508894775510896
clever,2050,LU1 0,solar,13.728872106073343,1923.0,0.44845288996707056
clever,2050,LU1 0,solar rooftop,4.293022683716932,601.0,0.1402313616393421
clever,2050,LV6 0,H2 Electrolysis,0.8759387221305398,123.0,0.0013564738230416728
clever,2050,LV6 0,H2 Store,0.00013988831696669094,0.0,2.166302679862504e-07
clever,2050,LV6 0,grid,5.05124357778324e-06,0.0,7.822327651418982e-09
clever,2050,LV6 0,offwind,410.00007592939664,57423.0,1.42363156745949
clever,2050,LV6 0,onwind,400.00000177817424,56022.0,0.61943777335129
clever,2050,LV6 0,solar,0.1290414614338305,18.0,0.00019983288796307654
clever,2050,LV6 0,solar rooftop,13.486830033491552,1889.0,0.020885629820937557
clever,2050,NL1 0,H2 Electrolysis,4.949273499796165,693.0,0.013555535506023559
clever,2050,NL1 0,H2 Store,30.16183332378393,4224.0,0.0826100643991803
clever,2050,NL1 0,grid,94.23540755926494,13198.0,0.25810079260053553
clever,2050,NL1 0,offwind,6000.00001569765,840336.0,10.182679849222144
clever,2050,NL1 0,onwind,1230.0000716333045,172269.0,3.368839819444908
clever,2050,NL1 0,solar,574.3075534675722,80435.0,1.5729675138639692
clever,2050,NL1 0,solar rooftop,206.9491012572158,28984.0,0.5668116522854091
clever,2050,PL1 0,H2 Electrolysis,2.488134073757741,348.0,0.0007937077983722313
clever,2050,PL1 0,H2 Store,16.90333515915801,2367.0,0.005392116556669738
clever,2050,PL1 0,grid,447.8554713745503,62725.0,0.1428646405845823
clever,2050,PL1 0,offwind,1109.7531868810001,155428.0,3.5537562947418992
clever,2050,PL1 0,onwind,4000.000722453956,560224.0,1.275989023417628
clever,2050,PL1 0,solar,240.20173960578896,33642.0,0.07662368194643099
clever,2050,PL1 0,solar rooftop,444.26286032633163,62222.0,0.1417186077258373
clever,2050,PT1 0,H2 Electrolysis,0.5133080609856377,72.0,0.000583730832402369
clever,2050,PT1 0,H2 Store,1.3642310006967164,191.0,0.0015513952695320962
clever,2050,PT1 0,grid,1.3947093787248547e-06,0.0,1.5860550972824673e-09
clever,2050,PT1 0,offwind,674.5342559863,94473.0,0.21679112859944574
clever,2050,PT1 0,onwind,1564.0925292714967,219061.0,1.7786765949337455
clever,2050,PT1 0,solar,54.83876692959432,7680.0,0.0623623151490451
clever,2050,PT1 0,solar rooftop,137.19733086035077,19215.0,0.1560199775408097
clever,2050,RO1 0,H2 Electrolysis,0.5501682302919753,77.0,0.00023276484651671276
clever,2050,RO1 0,H2 Store,0.00011739723191426762,0.0,4.966835081245877e-08
clever,2050,RO1 0,grid,60.74381419569523,8508.0,0.02569945665637056
clever,2050,RO1 0,offwind,280.15204063645814,39237.0,0.9413195264218513
clever,2050,RO1 0,onwind,1540.000196725798,215686.0,0.6515423641171602
clever,2050,RO1 0,solar,74.15599918421891,10386.0,0.03137387587656197
clever,2050,RO1 0,solar rooftop,184.9405225890284,25902.0,0.07824452591948171
clever,2050,SE2 0,H2 Electrolysis,3.9330781020760823,551.0,0.0008844596699318512
clever,2050,SE2 0,H2 Store,0.00014959443006909006,0.0,3.364037957260767e-08
clever,2050,SE2 0,grid,1109.5938702511662,155405.0,0.24952238495409557
clever,2050,SE2 0,offwind,1650.0001688258112,231092.0,1.0267598811857177
clever,2050,SE2 0,onwind,3977.907068807559,557130.0,0.8945406833492504
clever,2050,SE2 0,solar,75.78389712608835,10614.0,0.017042072112147665
clever,2050,SE2 0,solar rooftop,104.40309498617243,14622.0,0.02347787776769339
clever,2050,SI1 0,H2 Electrolysis,0.055474818369025396,8.0,0.0002722976173470968
clever,2050,SI1 0,H2 Store,0.00011656641743825728,0.0,5.721651492390847e-07
clever,2050,SI1 0,grid,27.580792996415582,3863.0,0.13538005960666294
clever,2050,SI1 0,offwind,0.00015010394604592504,0.0,7.863298413973493e-05
clever,2050,SI1 0,onwind,270.0000699530365,37815.0,1.3252927705449093
clever,2050,SI1 0,solar,16.553762520046,2318.0,0.08125398558952307
clever,2050,SI1 0,solar rooftop,26.890199415157998,3766.0,0.13199028759369794
clever,2050,SK1 0,H2 Electrolysis,0.16225636145972747,23.0,0.0003344827098015895
clever,2050,SK1 0,H2 Store,0.00011706507383132222,0.0,2.4132331556037323e-07
clever,2050,SK1 0,grid,44.19647134361633,6190.0,0.09110863429752344
clever,2050,SK1 0,onwind,490.0000563030802,68627.0,1.0101086032048445
clever,2050,SK1 0,solar,82.15396152884057,11506.0,0.16935594651506172
clever,2050,SK1 0,solar rooftop,64.65391581687284,9055.0,0.13328054917020324
